lex_1,lemma,dice
во,флотский,5.70585997936703
во,доходить,5.705760079494974
во,установление,5.7057250065040765
во,складываться,5.705668202738352
во,шагать,5.705336911732143
во,владик,5.704889384469967
во,подчеркивать,5.704646286329224
во,семен,5.704630335990618
во,иеромонах,5.7046300780076535
во,обо,5.70455244038409
во,подход,5.70413112019609
во,кофе,5.703876020291439
во,суматоха,5.703867914309072
во,зевнуть,5.703754695211767
во,естество,5.703290439087526
во,покинуть,5.703012515413137
во,преподаватель,5.702545179263327
во,свадебный,5.702521629333896
во,подвал,5.702122468359207
во,космос,5.7016527895146965
во,послушный,5.7015734142536605
во,озираться,5.701544694494368
во,восприятие,5.700923244316989
во,мечеть,5.700911154968354
во,влиятельный,5.700637574690445
во,рф,5.699938615950643
во,психология,5.6979164306264956
во,мышление,5.697863826041994
во,хвост,5.697843385028387
во,достаточный,5.697435577403308
во,графиня,5.697328543893267
во,поворачивать,5.6971659788734
во,пытка,5.696977277150223
во,доход,5.696863043569106
во,угодить,5.69684387317611
во,георгий,5.696690336258914
во,историк,5.696513962466103
во,пропустить,5.696448299319895
во,персидский,5.69600574117079
во,степан,5.6954188898081135
во,жест,5.695203391749104
во,классический,5.6951621713247516
во,принято,5.695052268106489
во,баня,5.694995433310066
во,покров,5.694730842419146
во,вуз,5.694392411064243
во,дремать,5.694139612939306
во,беседовать,5.694079806645739
во,рисовать,5.693651304310956
во,дешевый,5.693417483100809
во,равновесие,5.692963896381354
во,кошка,5.692845319408994
во,неоднократно,5.692426831796395
во,владеть,5.692342609154798
во,дружеский,5.692331974035536
во,маковый,5.692286326945041
во,столичный,5.69206073049606
во,владивостокский,5.691980041444108
во,заменять,5.69142748309131
во,ипостась,5.691011717867543
во,купанье,5.6907943108779175
во,революционер,5.690686675653145
во,о.,5.690319374874468
во,неприкосновенность,5.689264179883915
во,потолок,5.689085793736801
во,ведущий,5.688688665429808
во,тревожный,5.688333377302522
во,критический,5.688133110909764
во,мучить,5.687704373402925
во,близость,5.687545768221868
во,пленный,5.6868399027146666
во,надпись,5.68606789324596
во,воскресный,5.6850683521072725
во,живопись,5.685009617303194
во,эскадрон,5.684934467679934
во,римлянин,5.684676312607618
во,рок,5.684574981053554
во,президентский,5.683825828592754
во,пешком,5.683750532767855
во,вокзал,5.683414543065036
во,получение,5.683297890547754
во,профессия,5.682744781099956
во,вспыхивать,5.682394063401972
во,исповедь,5.682275795830993
во,явный,5.682149326635097
во,говор,5.682012605311963
во,захват,5.682001163817093
во,низко,5.681893573940583
во,полярный,5.681730419975338
во,семинария,5.681631292676743
во,деревенский,5.681578624299064
во,гибнуть,5.681328252841839
во,палатка,5.680614427077938
во,васильевич,5.678935980541491
во,двинуться,5.678816077702349
во,ответственность,5.6781712368453725
во,внимательно,5.67807545475692
во,либеральный,5.677807152584911
во,1-х,5.677324339611133
во,сенат,5.677063051261687
во,послание,5.676571716481142
во,независимость,5.67637259545757
во,отвратительный,5.676203847726496
во,предоставить,5.6760966048934005
во,вьетнамский,5.675910089361443
во,флорентийский,5.675392288252867
во,фантастический,5.675332122090506
во,австрийский,5.67527150856799
во,жилище,5.6751597620166265
во,лампа,5.675025799168422
во,презрение,5.674926839011777
во,сосуд,5.674595537970639
во,карнавал,5.674311352619075
во,нэп,5.674288284878733
во,предопределить,5.674278673477303
во,наибольший,5.6742605622437825
во,проглядывать,5.673750188611859
во,сказывать,5.673069185400898
во,цифра,5.67266066203333
во,депутация,5.672459937697978
во,попадаться,5.671626306342947
во,почтенный,5.6713111897047295
во,тетя,5.671084529698556
во,единение,5.671062125841317
во,вбежать,5.670604283267945
во,каяться,5.670227055922725
во,благотворительный,5.669689226501209
во,леонардо,5.66956868521328
во,метель,5.66881897683766
во,упадок,5.668790300179406
во,дворцовый,5.6685704731155155
во,пробовать,5.668250107949641
во,iv,5.668193683669129
во,разгром,5.667947573708911
во,прорыв,5.667915101866294
во,марья,5.667314137052504
во,яма,5.6672556263938905
во,предположить,5.66702265841842
во,транспорт,5.666859237472938
во,выяснить,5.666690209421391
во,функция,5.666603915004288
во,куст,5.665729776958644
во,популярность,5.665698051427528
во,показываться,5.665692333901884
во,охватить,5.665277126442096
во,философ,5.6648946426929925
во,блестеть,5.664838407419589
во,эффект,5.664740940436452
во,севастополь,5.664557100009425
во,разделить,5.664435480477911
во,отдохнуть,5.663914727134632
во,автомобильный,5.663864402610551
во,жестокость,5.6634649876530485
во,прозвучать,5.663423153411715
во,рад,5.662787471046402
во,куча,5.662301739052607
во,провалиться,5.662277195732347
во,отлично,5.661849372156654
во,инстинкт,5.661834747677171
во,бред,5.661641119560244
